"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-1.grp3-asn2.uwmadison744-f18-pg0.wisc.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -ts -cnm --output /root/tf/dstat.csv",,,,"Date:","17 Oct 2018 23:48:45 CDT"

"system","swap",,"total cpu usage",,,,,,"net/total",,"memory usage",,,
17-10 23:51:22,0.0,3221221376.0,13.246,3.011,83.517,0.0,0.0,0.226,255561622.0,124051.0,2372251648.0,215724032.0,2381213696.0,1.96301123584e+11
17-10 23:51:23,0.0,3221221376.0,36.953,6.480,56.442,0.0,0.0,0.125,105256721.0,7710.0,3022540800.0,215724032.0,2381213696.0,1.95650834432e+11
17-10 23:51:24,0.0,3221221376.0,53.179,22.342,24.428,0.0,0.0,0.050,30843.0,247732662.0,2608177152.0,215724032.0,2381213696.0,1.9606519808e+11
17-10 23:51:25,0.0,3221221376.0,37.106,1.340,61.529,0.025,0.0,0.0,7584.0,6484741.0,2560290816.0,215724032.0,2381213696.0,1.96113084416e+11
17-10 23:51:26,0.0,3221221376.0,13.320,3.482,82.461,0.458,0.0,0.280,255562626.0,1413062.0,2510962688.0,215724032.0,2381217792.0,1.96162408448e+11
17-10 23:51:27,0.0,3221221376.0,33.698,4.647,61.581,0.0,0.0,0.075,105257075.0,11100.0,2961428480.0,215728128.0,2381217792.0,1.9571193856e+11
17-10 23:51:28,0.0,3221221376.0,61.377,6.357,32.240,0.0,0.0,0.025,33659.0,251434936.0,2606497792.0,215728128.0,2381217792.0,1.96066869248e+11
17-10 23:51:29,0.0,3221221376.0,36.068,1.388,62.543,0.0,0.0,0.0,8910.0,4067911.0,2373529600.0,215728128.0,2381217792.0,1.9629983744e+11
17-10 23:51:30,0.0,3221221376.0,10.076,2.360,87.360,0.0,0.0,0.203,255563489.0,135585.0,2380951552.0,215728128.0,2381217792.0,1.96292415488e+11
17-10 23:51:31,0.0,3221221376.0,40.120,5.314,54.491,0.0,0.0,0.075,105257462.0,8544.0,3025985536.0,215728128.0,2381217792.0,1.95647381504e+11
17-10 23:51:32,0.0,3221221376.0,56.146,5.859,37.996,0.0,0.0,0.0,29681.0,251434794.0,2624028672.0,215728128.0,2381217792.0,1.96049338368e+11
17-10 23:51:33,0.0,3221221376.0,33.942,3.027,63.007,0.025,0.0,0.0,6942.0,4067715.0,2399637504.0,215728128.0,2381217792.0,1.96273729536e+11
17-10 23:51:34,0.0,3221221376.0,10.286,2.835,86.653,0.0,0.0,0.226,255568969.0,146380.0,2387476480.0,215728128.0,2381217792.0,1.9628589056e+11
17-10 23:51:35,0.0,3221221376.0,54.984,8.135,36.806,0.0,0.0,0.075,105259868.0,17199487.0,3755233280.0,215728128.0,2381217792.0,1.9491813376e+11
17-10 23:51:36,0.0,3221221376.0,50.492,2.574,46.934,0.0,0.0,0.0,25671.0,237020892.0,2567053312.0,215728128.0,2381217792.0,1.96106313728e+11
17-10 23:51:37,0.0,3221221376.0,30.055,1.857,68.088,0.0,0.0,0.0,5148.0,1292353.0,2394767360.0,215728128.0,2381221888.0,1.96278595584e+11
17-10 23:51:38,0.0,3221221376.0,3.248,1.208,95.393,0.0,0.0,0.151,255562254.0,142418.0,2415742976.0,215728128.0,2381221888.0,1.96257619968e+11
17-10 23:51:39,0.0,3221221376.0,56.745,8.373,34.832,0.0,0.0,0.050,105259468.0,17199718.0,3601518592.0,215728128.0,2381221888.0,1.95071844352e+11
17-10 23:51:40,0.0,3221221376.0,50.165,2.339,47.445,0.0,0.0,0.051,28228.0,237024885.0,2603294720.0,215728128.0,2381221888.0,1.96070068224e+11
17-10 23:51:41,0.0,3221221376.0,30.985,3.334,65.681,0.0,0.0,0.0,7511.0,1290306.0,2401038336.0,215728128.0,2381221888.0,1.96272324608e+11
17-10 23:51:42,0.0,3221221376.0,1.864,1.738,96.222,0.0,0.0,0.176,360814672.0,138907.0,2547728384.0,215728128.0,2381221888.0,1.9612563456e+11
17-10 23:51:43,0.0,3221221376.0,62.456,20.020,17.499,0.0,0.0,0.025,13432.0,49457847.0,3501191168.0,215728128.0,2381221888.0,1.95172171776e+11
17-10 23:51:44,0.0,3221221376.0,46.994,2.405,50.601,0.0,0.0,0.0,26330.0,204759868.0,2603188224.0,215728128.0,2381221888.0,1.9607017472e+11
17-10 23:51:45,0.0,3221221376.0,29.433,2.026,68.541,0.0,0.0,0.0,7548.0,1285481.0,2280132608.0,215732224.0,2381217792.0,1.96393230336e+11
17-10 23:51:46,0.0,3221221376.0,5.010,2.255,92.535,0.0,0.0,0.200,360814868.0,144488.0,3050668032.0,215732224.0,2381221888.0,1.95622690816e+11
17-10 23:51:47,0.0,3221221376.0,70.407,8.946,20.647,0.0,0.0,0.0,22895.0,226002391.0,2925826048.0,215732224.0,2381221888.0,1.957475328e+11
17-10 23:51:48,0.0,3221221376.0,46.142,3.086,50.772,0.0,0.0,0.0,7866.0,28214266.0,2574086144.0,215732224.0,2381221888.0,1.96099272704e+11
17-10 23:51:49,0.0,3221221376.0,16.787,2.491,80.648,0.0,0.0,0.075,44467242.0,1395922.0,2173059072.0,215732224.0,2381221888.0,1.96500299776e+11
17-10 23:51:50,0.0,3221221376.0,8.260,2.460,89.079,0.0,0.0,0.201,316353576.0,32241.0,2708905984.0,215732224.0,2381221888.0,1.95964452864e+11
17-10 23:51:51,0.0,3221221376.0,72.260,7.836,19.829,0.0,0.0,0.076,28264.0,247726555.0,2802565120.0,215732224.0,2381221888.0,1.95870793728e+11
17-10 23:51:52,0.0,3221221376.0,43.082,1.851,55.066,0.0,0.0,0.0,9456.0,6490422.0,2583871488.0,215732224.0,2381221888.0,1.9608948736e+11
17-10 23:51:53,0.0,3221221376.0,16.034,2.237,81.654,0.0,0.0,0.075,130455694.0,1401375.0,2272649216.0,215732224.0,2381221888.0,1.96400709632e+11
17-10 23:51:54,0.0,3221221376.0,12.628,3.594,83.629,0.0,0.0,0.150,230367607.0,24133.0,2995916800.0,215732224.0,2381221888.0,1.95677442048e+11
17-10 23:51:55,0.0,3221221376.0,76.225,5.950,17.825,0.0,0.0,0.0,23100.0,247726119.0,2766180352.0,215732224.0,2381221888.0,1.95907178496e+11
17-10 23:51:56,0.0,3221221376.0,39.786,0.795,59.394,0.0,0.0,0.025,9816.0,6491708.0,2593247232.0,215732224.0,2381221888.0,1.96080111616e+11
17-10 23:51:57,0.0,3221221376.0,14.641,2.310,82.998,0.0,0.0,0.050,140668256.0,1412365.0,2313048064.0,215732224.0,2381221888.0,1.96360310784e+11
17-10 23:51:58,0.0,3221221376.0,10.726,3.417,85.682,0.0,0.0,0.175,220155141.0,31157.0,2881396736.0,215732224.0,2381221888.0,1.95791962112e+11
17-10 23:51:59,0.0,3221221376.0,75.182,6.436,18.332,0.0,0.0,0.050,51297.0,247904045.0,2784092160.0,215736320.0,2381221888.0,1.95889262592e+11
17-10 23:52:00,0.0,3221221376.0,41.079,0.990,57.931,0.0,0.0,0.0,10068.0,6490554.0,2600312832.0,215736320.0,2381221888.0,1.9607304192e+11
17-10 23:52:01,0.0,3221221376.0,14.501,1.907,83.593,0.0,0.0,0.0,7756.0,1383081.0,2161668096.0,215736320.0,2381221888.0,1.96511686656e+11
17-10 23:52:02,0.0,3221221376.0,0.0,0.025,99.975,0.0,0.0,0.0,5721.0,293.0,2158755840.0,215736320.0,2381221888.0,1.96514598912e+11
